1a,11111111111111111111111111111111
1c,11111111111111111111111111111111
1e,11111111111111111111111111111111
20,11111111111111111111111111111111
22,11111111111111111111111111111111
24,11111111111111111111111111111111
26,11111111111111111111111111111111
28,11111111111111111111111111111111
2a,11111111111111111111111111111111
2c,11111111111111111111111111111111
2e,11111111111111111111111111111111
30,11111111111111111111111111111111
32,11111111111111111111111111111111
34,11111111111111111111111111111111
36,11111111111111111111111111111111
38,11111111111111111111111111111111
3a,11111111111111111111111111111111
3c,11111111111111111111111111111111
3e,11111111111111111111111111111111
40,11111111111111111111111111111111
42,11111111111111111111111111111111
44,11111111111111111111111111111111
46,11111111111111111111111111111111
48,11111111111111111111111111111111
4a,11111111111111111111111111111111
4c,11111111111111111111111111111111
4e,11111111111111111111111111111111
50,11111111111111111111111111111111
52,11111111111111111111111111111111
54,11111111111111111111111111111111
56,11111111111111111111111111111111
58,11111111111111111111111111111111
5a,11111111111111111111111111111111
5c,11111111111111111111111111111111
5e,11111111111111111111111111111111
60,11111111111111111111111111111111
62,11111111111111111111111111111111
64,11111111111111111111111111111111
66,11111111111111111111111111111111
68,11111111111111111111111111111111
6a,11111111111111111111111111111111
6c,11111111111111111111111111111111
6e,11111111111111111111111111111111
70,11111111111111111111111111111111
72,11111111111111111111111111111111
74,11111111111111111111111111111111
76,11111111111111111111111111111111
78,11111111111111111111111111111111
7a,11111111111111111111111111111111
7c,11111111111111111111111111111111
7e,11111111111111111111111111111111
80,11111111111111111111111111111111
82,11111111111111111111111111111111
84,11111111111111111111111111111111
86,11111111111111111111111111111111
88,11111111111111111111111111111111
8a,11111111111111111111111111111111
8c,11111111111111111111111111111111
8e,11111111111111111111111111111111
90,11111111111111111111111111111111
92,11111111111111111111111111111111
94,11111111111111111111111111111111
96,11111111111111111111111111111111
98,11111111111111111111111111111111
9a,11111111111111111111111111111111
9c,11111111111111111111111111111111
9e,11111111111111111111111111111111
a0,11111111111111111111111111111111
a2,11111111111111111111111111111111
a4,11111111111111111111111111111111
a6,11111111111111111111111111111111
a8,11111111111111111111111111111111
aa,11111111111111111111111111111111
ac,11111111111111111111111111111111
ae,11111111111111111111111111111111
b0,11111111111111111111111111111111
b2,11111111111111111111111111111111
b4,11111111111111111111111111111111
b6,11111111111111111111111111111111
b8,11111111111111111111111111111111
ba,11111111111111111111111111111111
bc,11111111111111111111111111111111
be,11111111111111111111111111111111
c0,11111111111111111111111111111111
c2,11111111111111111111111111111111
c4,11111111111111111111111111111111
c6,11111111111111111111111111111111
c8,11111111111111111111111111111111
ca,11111111111111111111111111111111
cc,11111111111111111111111111111111
ce,11111111111111111111111111111111
d0,11111111111111111111111111111111
d2,11111111111111111111111111111111
d4,11111111111111111111111111111111
d6,11111111111111111111111111111111
d8,11111111111111111111111111111111
da,11111111111111111111111111111111
dc,11111111111111111111111111111111
de,11111111111111111111111111111111
e0,11111111111111111111111111111111
e2,11111111111111111111111111111111
e4,11111111111111111111111111111111
e6,11111111111111111111111111111111
e8,11111111111111111111111111111111
ea,11111111111111111111111111111111
ec,11111111111111111111111111111111
ee,11111111111111111111111111111111
f0,11111111111111111111111111111111
f2,11111111111111111111111111111111
f4,11111111111111111111111111111111
f6,11111111111111111111111111111111
f8,11111111111111111111111111111111
fa,11111111111111111111111111111111
fc,11111111111111111111111111111111
fe,11111111111111111111111111111111
0,11111111110011110000111100110011
2,11111111111111111111111111111111
4,11111111111111111111111111111111
6,11111111111111111111111111111111
8,11111111111111111111111111111111
a,11111111111111111111111111111111
c,11111111111111111111111111111111
e,11111111111111111111111111111111
10,11111111111111111111111111111111
12,11111111111111111111111111111111
14,11111111111111111111111111111111
16,11111111111111111111111111111111
18,11111111111111111111111111111111
1a,11111111111111111111111111111111
1c,11111111111111111111111111111111
1e,11111111111111111111111111111111
20,11111111111111111111111111111111
22,11111111111111111111111111111111
24,11111111111111111111111111111111
26,11111111111111111111111111111111
28,11111111111111111111111111111111
2a,11111111111111111111111111111111
2c,11111111111111111111111111111111
2e,11111111111111111111111111111111
30,11111111111111111111111111111111
32,11111111111111111111111111111111
34,11111111111111111111111111111111
36,11111111111111111111111111111111
38,11111111111111111111111111111111
3a,11111111111111111111111111111111
3c,11111111111111111111111111111111
3e,11111111111111111111111111111111
40,11111111111111111111111111111111
42,11111111111111111111111111111111
44,11111111111111111111111111111111
46,11111111111111111111111111111111
48,11111111111111111111111111111111
4a,11111111111111111111111111111111
4c,11111111111111111111111111111111
4e,11111111111111111111111111111111
50,11111111111111111111111111111111
52,11111111111111111111111111111111
54,11111111111111111111111111111111
56,11111111111111111111111111111111
58,11111111111111111111111111111111
5a,11111111111111111111111111111111
5c,11111111111111111111111111111111
5e,11111111111111111111111111111111
60,11111111111111111111111111111111
62,11111111111111111111111111111111
64,11111111111111111111111111111111
66,11111111111111111111111111111111
68,11111111111111111111111111111111
6a,11111111111111111111111111111111
6c,11111111111111111111111111111111
6e,11111111111111111111111111111111
70,11111111111111111111111111111111
72,11111111111111111111111111111111
74,11111111111111111111111111111111
76,11111111111111111111111111111111
78,11111111111111111111111111111111
7a,11111111111111111111111111111111
7c,11111111111111111111111111111111
7e,11111111111111111111111111111111
80,11111111111111111111111111111111
82,11111111111111111111111111111111
84,11111111111111111111111111111111
86,11111111111111111111111111111111
88,11111111111111111111111111111111
8a,11111111111111111111111111111111
8c,11111111111111111111111111111111
8e,11111111111111111111111111111111
90,11111111111111111111111111111111
92,11111111111111111111111111111111
94,11111111111111111111111111111111
96,11111111111111111111111111111111
98,11111111111111111111111111111111
9a,11111111111111111111111111111111
9c,11111111111111111111111111111111
9e,11111111111111111111111111111111
a0,11111111111111111111111111111111
a2,11111111111111111111111111111111
a4,11111111111111111111111111111111
a6,11111111111111111111111111111111
a8,11111111111111111111111111111111
aa,11111111111111111111111111111111
ac,11111111111111111111111111111111
ae,11111111111111111111111111111111
b0,11111111111111111111111111111111
b2,11111111111111111111111111111111
b4,11111111111111111111111111111111
b6,11111111111111111111111111111111
b8,11111111111111111111111111111111
ba,11111111111111111111111111111111
bc,11111111111111111111111111111111
be,11111111111111111111111111111111
c0,11111111111111111111111111111111
c2,11111111111111111111111111111111
c4,11111111111111111111111111111111
c6,11111111111111111111111111111111
c8,11111111111111111111111111111111
ca,11111111111111111111111111111111
cc,11111111111111111111111111111111
ce,11111111111111111111111111111111
d0,11111111111111111111111111111111
d2,11111111111111111111111111111111
d4,11111111111111111111111111111111
d6,11111111111111111111111111111111
d8,11111111111111111111111111111111
da,11111111111111111111111111111111
dc,11111111111111111111111111111111
de,11111111111111111111111111111111
e0,11111111111111111111111111111111
e2,11111111111111111111111111111111
e4,11111111111111111111111111111111
e6,11111111111111111111111111111111
e8,11111111111111111111111111111111
ea,11111111111111111111111111111111
ec,11111111111111111111111111111111
ee,11111111111111111111111111111111
f0,11111111111111111111111111111111
f2,11111111111111111111111111111111
f4,11111111111111111111111111111111
f6,11111111111111111111111111111111
f8,11111111111111111111111111111111
fa,11111111111111111111111111111111
fc,11111111111111111111111111111111
fe,11111111111111111111111111111111
